sample_id,subject_id,source,activity,original_label,canonical_label,sampling_rate_hz,window_seconds,peak_g_force,peak_accel_ms2,peak_jerk_gs,accel_variance,gyro_variance,sma,stabilization_seconds,impact_flag,split_method,split
sisfall_D12_SE12_R04,sisfall_SE12,SisFall,D12,D12,normal_activity,50.0,2.5,1.035,10.1498,1.4887,0.00012,0.005679,12.0208,2.46,0.0,subject_level_split,val
sisfall_D12_SE12_R05,sisfall_SE12,SisFall,D12,D12,normal_activity,50.0,2.5,1.0139,9.9432,1.2331,4.8e-05,0.00084,13.1041,1.18,0.0,subject_level_split,val
sisfall_D14_SE12_R01,sisfall_SE12,SisFall,D14,D14,normal_activity,50.0,2.5,1.0238,10.0404,1.2572,5.4e-05,0.002818,11.6911,2.46,0.0,subject_level_split,val
sisfall_D14_SE12_R02,sisfall_SE12,SisFall,D14,D14,normal_activity,50.0,2.5,1.0295,10.0958,1.2399,5.2e-05,0.001621,11.1977,2.0,0.0,subject_level_split,val
sisfall_D14_SE12_R03,sisfall_SE12,SisFall,D14,D14,normal_activity,50.0,2.5,1.0614,10.4086,1.0711,0.000127,0.003313,11.0138,2.36,0.0,subject_level_split,val
sisfall_D14_SE12_R04,sisfall_SE12,SisFall,D14,D14,normal_activity,50.0,2.5,1.0926,10.7152,3.1156,0.000365,0.013426,11.2547,2.34,0.0,subject_level_split,val
sisfall_D14_SE12_R05,sisfall_SE12,SisFall,D14,D14,normal_activity,50.0,2.5,1.1365,11.145,3.3996,0.001312,0.092788,11.0993,0.4,0.0,subject_level_split,val
sisfall_D15_SE12_R01,sisfall_SE12,SisFall,D15,D15,normal_activity,50.0,2.5,1.2241,12.0045,2.7151,0.001562,0.001137,15.4259,0.04,0.0,subject_level_split,val
sisfall_D15_SE12_R02,sisfall_SE12,SisFall,D15,D15,normal_activity,50.0,2.5,1.25,12.2584,3.475,0.006806,0.116121,14.8942,1.08,0.0,subject_level_split,val
sisfall_D15_SE12_R03,sisfall_SE12,SisFall,D15,D15,normal_activity,50.0,2.5,1.2422,12.1819,3.028,0.003285,0.012095,15.4639,0.34,0.0,subject_level_split,val
sisfall_D15_SE12_R04,sisfall_SE12,SisFall,D15,D15,normal_activity,50.0,2.5,1.1572,11.3486,2.9825,0.001716,0.011273,15.367,0.36,0.0,subject_level_split,val
sisfall_D15_SE12_R05,sisfall_SE12,SisFall,D15,D15,normal_activity,50.0,2.5,1.2116,11.882,2.609,0.002777,0.011171,15.5077,0.46,0.0,subject_level_split,val
sisfall_D16_SE12_R01,sisfall_SE12,SisFall,D16,D16,normal_activity,50.0,2.5,1.1179,10.9626,2.488,0.000866,0.157345,13.8782,0.64,0.0,subject_level_split,val
sisfall_D16_SE12_R02,sisfall_SE12,SisFall,D16,D16,normal_activity,50.0,2.5,1.1433,11.2118,2.7747,0.001019,0.227835,13.5837,0.54,0.0,subject_level_split,val
sisfall_D16_SE12_R03,sisfall_SE12,SisFall,D16,D16,normal_activity,50.0,2.5,1.1082,10.8679,5.0593,0.000299,0.002744,11.8854,1.64,0.0,subject_level_split,val
sisfall_D16_SE12_R04,sisfall_SE12,SisFall,D16,D16,normal_activity,50.0,2.5,1.1182,10.9659,3.9473,0.000649,0.181836,12.5568,0.28,0.0,subject_level_split,val
sisfall_D16_SE12_R05,sisfall_SE12,SisFall,D16,D16,normal_activity,50.0,2.5,1.1879,11.6496,6.2798,0.001595,0.122744,12.1538,2.4,0.0,subject_level_split,val
sisfall_D17_SE12_R01,sisfall_SE12,SisFall,D17,D17,normal_activity,50.0,2.5,0.9719,9.5313,1.7533,5.7e-05,3.5e-05,14.8237,2.4,0.0,subject_level_split,val
sisfall_D17_SE12_R02,sisfall_SE12,SisFall,D17,D17,normal_activity,50.0,2.5,1.0043,9.8486,3.3153,5.5e-05,8.2e-05,14.9374,1.96,0.0,subject_level_split,val
sisfall_D17_SE12_R03,sisfall_SE12,SisFall,D17,D17,normal_activity,50.0,2.5,0.9726,9.5383,3.1432,9.8e-05,3.6e-05,14.5764,2.0,0.0,subject_level_split,val
sisfall_D17_SE12_R04,sisfall_SE12,SisFall,D17,D17,normal_activity,50.0,2.5,0.971,9.5219,1.252,3.8e-05,7.1e-05,14.6711,0.16,0.0,subject_level_split,val
sisfall_D17_SE12_R05,sisfall_SE12,SisFall,D17,D17,normal_activity,50.0,2.5,0.9761,9.5721,1.611,5.8e-05,0.000204,14.7428,0.92,0.0,subject_level_split,val
sisfall_D01_SE13_R01,sisfall_SE13,SisFall,D01,D01,normal_activity,50.0,2.5,1.76,17.2598,19.6823,0.064131,0.06718,13.243,0.66,0.0,subject_level_split,train
sisfall_D02_SE13_R01,sisfall_SE13,SisFall,D02,D02,normal_activity,50.0,2.5,2.4024,23.5596,46.6014,0.276146,0.224624,15.1258,1.36,0.0,subject_level_split,train
sisfall_D03_SE13_R01,sisfall_SE13,SisFall,D03,D03,normal_activity,50.0,2.5,2.3811,23.351,67.995,0.325305,0.224323,14.489,1.52,0.0,subject_level_split,train
sisfall_D04_SE13_R01,sisfall_SE13,SisFall,D04,D04,normal_activity,50.0,2.5,4.1106,40.3111,152.8602,0.916034,0.490226,17.4028,0.2,1.0,subject_level_split,train
sisfall_D05_SE13_R01,sisfall_SE13,SisFall,D05,D05,normal_activity,50.0,2.5,1.1695,11.4692,7.1242,0.001773,0.198988,12.7419,0.72,0.0,subject_level_split,train
sisfall_D05_SE13_R02,sisfall_SE13,SisFall,D05,D05,normal_activity,50.0,2.5,1.7013,16.6841,15.337,0.031726,0.03782,12.5099,0.86,0.0,subject_level_split,train
sisfall_D05_SE13_R03,sisfall_SE13,SisFall,D05,D05,normal_activity,50.0,2.5,1.5322,15.0259,16.8992,0.021912,0.042497,12.1786,0.32,0.0,subject_level_split,train
sisfall_D05_SE13_R04,sisfall_SE13,SisFall,D05,D05,normal_activity,50.0,2.5,1.6048,15.7373,10.9255,0.029327,0.04363,12.3168,0.46,0.0,subject_level_split,train
sisfall_D05_SE13_R05,sisfall_SE13,SisFall,D05,D05,normal_activity,50.0,2.5,1.2776,12.5286,10.696,0.003158,0.664709,13.0067,0.28,0.0,subject_level_split,train
sisfall_D07_SE13_R01,sisfall_SE13,SisFall,D07,D07,normal_activity,50.0,2.5,1.0584,10.379,2.5731,0.000268,0.012553,12.4195,2.14,0.0,subject_level_split,train
sisfall_D07_SE13_R02,sisfall_SE13,SisFall,D07,D07,normal_activity,50.0,2.5,1.0421,10.2195,1.9784,0.000102,0.001848,12.9724,0.74,0.0,subject_level_split,train
sisfall_D07_SE13_R03,sisfall_SE13,SisFall,D07,D07,normal_activity,50.0,2.5,1.0231,10.0333,1.9185,6.3e-05,0.000118,13.0226,1.0,0.0,subject_level_split,train
sisfall_D07_SE13_R04,sisfall_SE13,SisFall,D07,D07,normal_activity,50.0,2.5,1.16,11.3757,3.8989,0.00039,0.125005,13.6012,2.5,0.0,subject_level_split,train
sisfall_D07_SE13_R05,sisfall_SE13,SisFall,D07,D07,normal_activity,50.0,2.5,1.0514,10.3112,2.5022,0.000245,0.005532,13.2577,2.1,0.0,subject_level_split,train
sisfall_D08_SE13_R01,sisfall_SE13,SisFall,D08,D08,normal_activity,50.0,2.5,1.716,16.8282,14.6763,0.021109,0.216621,14.3824,0.02,0.0,subject_level_split,train
sisfall_D08_SE13_R02,sisfall_SE13,SisFall,D08,D08,normal_activity,50.0,2.5,1.7419,17.0827,17.7207,0.011259,0.20381,13.7054,0.0,0.0,subject_level_split,train
sisfall_D08_SE13_R03,sisfall_SE13,SisFall,D08,D08,normal_activity,50.0,2.5,1.0471,10.2688,2.6408,7.8e-05,0.000189,12.6058,0.72,0.0,subject_level_split,train
sisfall_D08_SE13_R04,sisfall_SE13,SisFall,D08,D08,normal_activity,50.0,2.5,1.5438,15.1395,7.9616,0.017454,0.172984,14.8779,0.2,0.0,subject_level_split,train
sisfall_D08_SE13_R05,sisfall_SE13,SisFall,D08,D08,normal_activity,50.0,2.5,1.0458,10.2559,1.7653,6.3e-05,0.000874,13.3269,0.64,0.0,subject_level_split,train
sisfall_D09_SE13_R01,sisfall_SE13,SisFall,D09,D09,normal_activity,50.0,2.5,1.7057,16.7268,12.0639,0.016504,0.168551,13.8448,0.0,0.0,subject_level_split,train
sisfall_D09_SE13_R02,sisfall_SE13,SisFall,D09,D09,normal_activity,50.0,2.5,1.1226,11.0089,9.1916,0.000484,0.011886,13.1676,0.18,0.0,subject_level_split,train
sisfall_D09_SE13_R03,sisfall_SE13,SisFall,D09,D09,normal_activity,50.0,2.5,1.0381,10.1803,1.6772,7e-05,0.000349,14.0005,0.48,0.0,subject_level_split,train
sisfall_D09_SE13_R04,sisfall_SE13,SisFall,D09,D09,normal_activity,50.0,2.5,1.1294,11.0753,5.1677,0.00042,0.006177,13.3959,0.12,0.0,subject_level_split,train
sisfall_D09_SE13_R05,sisfall_SE13,SisFall,D09,D09,normal_activity,50.0,2.5,1.0608,10.4034,4.4131,0.000308,0.009139,13.5096,2.46,0.0,subject_level_split,train
sisfall_D10_SE13_R01,sisfall_SE13,SisFall,D10,D10,normal_activity,50.0,2.5,1.2689,12.4439,9.1091,0.001389,0.019262,14.5935,0.0,0.0,subject_level_split,train
sisfall_D10_SE13_R02,sisfall_SE13,SisFall,D10,D10,normal_activity,50.0,2.5,1.0496,10.2929,2.959,0.000184,0.010929,14.0581,0.86,0.0,subject_level_split,train
sisfall_D10_SE13_R03,sisfall_SE13,SisFall,D10,D10,normal_activity,50.0,2.5,1.1263,11.0448,3.7492,0.000594,0.005669,14.2806,2.42,0.0,subject_level_split,train
sisfall_D10_SE13_R04,sisfall_SE13,SisFall,D10,D10,normal_activity,50.0,2.5,1.0472,10.2693,1.9829,0.000109,0.001661,14.4624,1.58,0.0,subject_level_split,train
sisfall_D10_SE13_R05,sisfall_SE13,SisFall,D10,D10,normal_activity,50.0,2.5,1.0393,10.1917,1.6235,6.8e-05,2.4e-05,14.702,1.08,0.0,subject_level_split,train
sisfall_D11_SE13_R01,sisfall_SE13,SisFall,D11,D11,normal_activity,50.0,2.5,1.5439,15.1405,22.5324,0.006245,0.23671,13.475,1.5,0.0,subject_level_split,train
sisfall_D11_SE13_R02,sisfall_SE13,SisFall,D11,D11,normal_activity,50.0,2.5,1.4145,13.8719,9.7839,0.004141,0.167614,13.9539,0.98,0.0,subject_level_split,train
sisfall_D11_SE13_R03,sisfall_SE13,SisFall,D11,D11,normal_activity,50.0,2.5,2.0249,19.8572,46.4292,0.024075,0.201379,14.0097,0.88,0.0,subject_level_split,train
sisfall_D11_SE13_R04,sisfall_SE13,SisFall,D11,D11,normal_activity,50.0,2.5,2.4984,24.501,44.6015,0.043133,0.470843,14.0584,0.5,0.0,subject_level_split,train
sisfall_D11_SE13_R05,sisfall_SE13,SisFall,D11,D11,normal_activity,50.0,2.5,2.481,24.3299,64.8966,0.043262,0.384741,14.1066,0.58,0.0,subject_level_split,train
sisfall_D12_SE13_R01,sisfall_SE13,SisFall,D12,D12,normal_activity,50.0,2.5,1.0605,10.3996,2.9859,9e-05,0.000598,12.6877,1.12,0.0,subject_level_split,train
sisfall_D12_SE13_R02,sisfall_SE13,SisFall,D12,D12,normal_activity,50.0,2.5,1.0798,10.5887,5.8546,0.000857,0.050515,12.2957,2.02,0.0,subject_level_split,train
sisfall_D12_SE13_R03,sisfall_SE13,SisFall,D12,D12,normal_activity,50.0,2.5,1.0434,10.2325,1.9714,0.000237,0.009114,12.3404,1.86,0.0,subject_level_split,train
sisfall_D12_SE13_R04,sisfall_SE13,SisFall,D12,D12,normal_activity,50.0,2.5,1.053,10.3268,3.7557,0.000356,0.005755,13.1961,2.4,0.0,subject_level_split,train
sisfall_D12_SE13_R05,sisfall_SE13,SisFall,D12,D12,normal_activity,50.0,2.5,1.0879,10.6684,7.9853,0.00024,0.011097,12.2209,2.4,0.0,subject_level_split,train
sisfall_D14_SE13_R01,sisfall_SE13,SisFall,D14,D14,normal_activity,50.0,2.5,1.0403,10.2022,3.529,0.000313,0.031652,12.7732,2.06,0.0,subject_level_split,train
sisfall_D14_SE13_R02,sisfall_SE13,SisFall,D14,D14,normal_activity,50.0,2.5,1.0232,10.0337,1.5271,7.5e-05,0.002416,12.9013,2.28,0.0,subject_level_split,train
sisfall_D14_SE13_R03,sisfall_SE13,SisFall,D14,D14,normal_activity,50.0,2.5,1.1562,11.338,11.6869,0.00112,0.091102,13.7728,2.48,0.0,subject_level_split,train
sisfall_D14_SE13_R04,sisfall_SE13,SisFall,D14,D14,normal_activity,50.0,2.5,1.8496,18.1388,28.1602,0.008893,0.161159,13.7367,2.4,0.0,subject_level_split,train
sisfall_D14_SE13_R05,sisfall_SE13,SisFall,D14,D14,normal_activity,50.0,2.5,1.0139,9.9432,1.8834,7.1e-05,0.013699,14.2037,1.18,0.0,subject_level_split,train
sisfall_D15_SE13_R01,sisfall_SE13,SisFall,D15,D15,normal_activity,50.0,2.5,1.1168,10.952,2.0653,0.00114,0.003092,14.713,0.26,0.0,subject_level_split,train
sisfall_D15_SE13_R02,sisfall_SE13,SisFall,D15,D15,normal_activity,50.0,2.5,1.1475,11.2533,5.0903,0.004769,0.103497,13.6015,0.5,0.0,subject_level_split,train
sisfall_D15_SE13_R03,sisfall_SE13,SisFall,D15,D15,normal_activity,50.0,2.5,1.1548,11.3247,3.2004,0.006738,0.127181,14.1139,0.94,0.0,subject_level_split,train
sisfall_D15_SE13_R04,sisfall_SE13,SisFall,D15,D15,normal_activity,50.0,2.5,1.1302,11.0831,3.4097,0.00558,0.162204,14.0352,1.36,0.0,subject_level_split,train
sisfall_D15_SE13_R05,sisfall_SE13,SisFall,D15,D15,normal_activity,50.0,2.5,1.2364,12.1251,2.9604,0.006377,0.12268,14.588,0.6,0.0,subject_level_split,train
sisfall_D16_SE13_R01,sisfall_SE13,SisFall,D16,D16,normal_activity,50.0,2.5,1.0781,10.5723,3.4065,0.000554,0.103217,14.999,0.22,0.0,subject_level_split,train
sisfall_D16_SE13_R02,sisfall_SE13,SisFall,D16,D16,normal_activity,50.0,2.5,1.0449,10.247,2.0604,0.000224,0.10728,14.6692,0.2,0.0,subject_level_split,train
sisfall_D16_SE13_R03,sisfall_SE13,SisFall,D16,D16,normal_activity,50.0,2.5,1.0396,10.1953,1.363,0.000121,0.002748,14.546,2.5,0.0,subject_level_split,train
sisfall_D16_SE13_R04,sisfall_SE13,SisFall,D16,D16,normal_activity,50.0,2.5,1.0752,10.5446,2.1087,0.000324,0.135706,14.8586,0.48,0.0,subject_level_split,train
sisfall_D16_SE13_R05,sisfall_SE13,SisFall,D16,D16,normal_activity,50.0,2.5,1.0665,10.4584,2.7567,0.000335,0.056665,14.4982,2.46,0.0,subject_level_split,train
sisfall_D17_SE13_R01,sisfall_SE13,SisFall,D17,D17,normal_activity,50.0,2.5,1.0265,10.0666,1.6186,4.8e-05,6.5e-05,12.9953,0.18,0.0,subject_level_split,train
sisfall_D17_SE13_R02,sisfall_SE13,SisFall,D17,D17,normal_activity,50.0,2.5,1.041,10.2083,2.6847,8.3e-05,5.1e-05,12.3898,0.56,0.0,subject_level_split,train
sisfall_D17_SE13_R03,sisfall_SE13,SisFall,D17,D17,normal_activity,50.0,2.5,1.0262,10.0635,2.1285,6.4e-05,0.000143,13.9968,0.88,0.0,subject_level_split,train
sisfall_D17_SE13_R04,sisfall_SE13,SisFall,D17,D17,normal_activity,50.0,2.5,1.0348,10.1477,2.6239,0.000129,0.000343,13.8461,0.56,0.0,subject_level_split,train
sisfall_D17_SE13_R05,sisfall_SE13,SisFall,D17,D17,normal_activity,50.0,2.5,1.0152,9.9554,1.835,5.7e-05,8.9e-05,12.7459,0.2,0.0,subject_level_split,train
sisfall_D01_SE14_R01,sisfall_SE14,SisFall,D01,D01,normal_activity,50.0,2.5,1.4747,14.4616,12.8941,0.045208,0.026544,12.9491,0.3,0.0,subject_level_split,train
sisfall_D02_SE14_R01,sisfall_SE14,SisFall,D02,D02,normal_activity,50.0,2.5,1.8764,18.4012,23.0984,0.199661,0.189113,14.8163,0.02,0.0,subject_level_split,train
sisfall_D03_SE14_R01,sisfall_SE14,SisFall,D03,D03,normal_activity,50.0,2.5,3.5247,34.5651,115.5694,0.739815,2.348876,16.8463,0.72,1.0,subject_level_split,train
sisfall_D04_SE14_R01,sisfall_SE14,SisFall,D04,D04,normal_activity,50.0,2.5,6.2407,61.2002,304.8367,1.6946,3.430983,22.6172,1.12,1.0,subject_level_split,train
sisfall_D05_SE14_R01,sisfall_SE14,SisFall,D05,D05,normal_activity,50.0,2.5,2.023,19.8392,22.0257,0.054361,0.07926,13.4327,0.46,0.0,subject_level_split,train
sisfall_D05_SE14_R02,sisfall_SE14,SisFall,D05,D05,normal_activity,50.0,2.5,1.4194,13.9193,15.7431,0.016757,0.050032,12.699,0.5,0.0,subject_level_split,train
sisfall_D05_SE14_R03,sisfall_SE14,SisFall,D05,D05,normal_activity,50.0,2.5,1.4772,14.4865,12.1775,0.013283,0.181169,13.2221,0.14,0.0,subject_level_split,train
sisfall_D05_SE14_R04,sisfall_SE14,SisFall,D05,D05,normal_activity,50.0,2.5,1.0979,10.7666,3.8634,0.001715,0.136624,13.5148,1.38,0.0,subject_level_split,train
sisfall_D05_SE14_R05,sisfall_SE14,SisFall,D05,D05,normal_activity,50.0,2.5,1.1591,11.3669,7.1709,0.003945,0.301966,13.608,1.22,0.0,subject_level_split,train
sisfall_D07_SE14_R01,sisfall_SE14,SisFall,D07,D07,normal_activity,50.0,2.5,1.0586,10.3818,1.933,0.000225,0.032242,12.7759,2.46,0.0,subject_level_split,train
sisfall_D07_SE14_R02,sisfall_SE14,SisFall,D07,D07,normal_activity,50.0,2.5,1.0476,10.2736,1.7848,0.000117,0.004885,12.7627,0.64,0.0,subject_level_split,train
sisfall_D07_SE14_R03,sisfall_SE14,SisFall,D07,D07,normal_activity,50.0,2.5,1.0252,10.0536,1.5692,6.6e-05,0.000954,11.8051,2.48,0.0,subject_level_split,train
sisfall_D07_SE14_R05,sisfall_SE14,SisFall,D07,D07,normal_activity,50.0,2.5,1.0267,10.069,1.6126,4.5e-05,5.1e-05,12.1458,2.42,0.0,subject_level_split,train
sisfall_D07_SE14_R06,sisfall_SE14,SisFall,D07,D07,normal_activity,50.0,2.5,1.0455,10.2529,1.4847,0.000113,0.004699,12.2902,1.04,0.0,subject_level_split,train
sisfall_D08_SE14_R01,sisfall_SE14,SisFall,D08,D08,normal_activity,50.0,2.5,1.7843,17.4982,16.6793,0.077265,0.430936,13.3024,1.4,0.0,subject_level_split,train
sisfall_D08_SE14_R02,sisfall_SE14,SisFall,D08,D08,normal_activity,50.0,2.5,1.755,17.2107,16.638,0.007702,0.174749,12.4042,0.0,0.0,subject_level_split,train
sisfall_D08_SE14_R03,sisfall_SE14,SisFall,D08,D08,normal_activity,50.0,2.5,1.0475,10.2724,2.1403,8e-05,0.001098,11.6877,0.42,0.0,subject_level_split,train
sisfall_D08_SE14_R04,sisfall_SE14,SisFall,D08,D08,normal_activity,50.0,2.5,1.0337,10.137,1.9882,0.0001,0.002234,11.798,0.96,0.0,subject_level_split,train
sisfall_D08_SE14_R05,sisfall_SE14,SisFall,D08,D08,normal_activity,50.0,2.5,1.0703,10.4957,2.921,9.6e-05,0.000914,11.8247,1.4,0.0,subject_level_split,train
sisfall_D09_SE14_R01,sisfall_SE14,SisFall,D09,D09,normal_activity,50.0,2.5,1.0298,10.0992,1.5613,9.5e-05,0.007536,11.589,0.92,0.0,subject_level_split,train
sisfall_D09_SE14_R02,sisfall_SE14,SisFall,D09,D09,normal_activity,50.0,2.5,1.0428,10.2263,2.3294,0.000217,0.003833,11.4713,1.6,0.0,subject_level_split,train
sisfall_D09_SE14_R03,sisfall_SE14,SisFall,D09,D09,normal_activity,50.0,2.5,1.0285,10.086,1.5995,7.9e-05,0.002482,11.7573,1.16,0.0,subject_level_split,train
sisfall_D09_SE14_R04,sisfall_SE14,SisFall,D09,D09,normal_activity,50.0,2.5,1.0395,10.1936,1.6993,0.000112,0.003196,11.9945,0.96,0.0,subject_level_split,train
sisfall_D09_SE14_R05,sisfall_SE14,SisFall,D09,D09,normal_activity,50.0,2.5,1.0598,10.3931,2.4038,0.000184,0.010259,12.5832,1.7,0.0,subject_level_split,train
sisfall_D10_SE14_R01,sisfall_SE14,SisFall,D10,D10,normal_activity,50.0,2.5,1.0571,10.3661,3.1322,9.3e-05,0.001491,12.5982,0.02,0.0,subject_level_split,train
sisfall_D10_SE14_R02,sisfall_SE14,SisFall,D10,D10,normal_activity,50.0,2.5,1.042,10.2181,2.7032,0.000124,0.000669,12.2172,1.18,0.0,subject_level_split,train
sisfall_D10_SE14_R03,sisfall_SE14,SisFall,D10,D10,normal_activity,50.0,2.5,1.0442,10.2406,2.053,0.000111,0.001981,12.231,2.22,0.0,subject_level_split,train
sisfall_D10_SE14_R04,sisfall_SE14,SisFall,D10,D10,normal_activity,50.0,2.5,1.0453,10.2505,1.233,9.5e-05,0.004718,11.9589,2.46,0.0,subject_level_split,train
sisfall_D10_SE14_R05,sisfall_SE14,SisFall,D10,D10,normal_activity,50.0,2.5,1.0264,10.0655,1.7187,5.5e-05,0.00037,12.3346,2.46,0.0,subject_level_split,train
sisfall_D11_SE14_R01,sisfall_SE14,SisFall,D11,D11,normal_activity,50.0,2.5,3.8527,37.7817,91.3083,0.183869,0.740602,13.1737,0.56,1.0,subject_level_split,train
sisfall_D11_SE14_R02,sisfall_SE14,SisFall,D11,D11,normal_activity,50.0,2.5,1.7518,17.1797,31.4219,0.073754,0.412744,12.8145,0.24,0.0,subject_level_split,train
sisfall_D11_SE14_R03,sisfall_SE14,SisFall,D11,D11,normal_activity,50.0,2.5,1.8852,18.4872,22.1866,0.093309,0.308023,12.3395,0.0,0.0,subject_level_split,train
sisfall_D11_SE14_R04,sisfall_SE14,SisFall,D11,D11,normal_activity,50.0,2.5,1.952,19.1425,34.5403,0.109159,0.396661,12.517,0.66,0.0,subject_level_split,train
sisfall_D11_SE14_R05,sisfall_SE14,SisFall,D11,D11,normal_activity,50.0,2.5,2.8998,28.437,63.8507,0.156484,0.506286,12.5458,0.62,0.0,subject_level_split,train
sisfall_D12_SE14_R01,sisfall_SE14,SisFall,D12,D12,normal_activity,50.0,2.5,1.1007,10.7938,9.1788,0.001051,0.095863,14.4121,0.38,0.0,subject_level_split,train
sisfall_D12_SE14_R02,sisfall_SE14,SisFall,D12,D12,normal_activity,50.0,2.5,1.0574,10.3694,2.1593,0.000165,0.011533,13.1323,0.36,0.0,subject_level_split,train
sisfall_D12_SE14_R03,sisfall_SE14,SisFall,D12,D12,normal_activity,50.0,2.5,1.2125,11.8909,7.2971,0.0021,0.111848,14.2907,1.5,0.0,subject_level_split,train
sisfall_D12_SE14_R04,sisfall_SE14,SisFall,D12,D12,normal_activity,50.0,2.5,1.0237,10.0394,1.9718,0.000131,0.008475,12.3705,2.32,0.0,subject_level_split,train
sisfall_D12_SE14_R05,sisfall_SE14,SisFall,D12,D12,normal_activity,50.0,2.5,1.1392,11.1717,8.3965,0.001007,0.136352,12.0944,0.2,0.0,subject_level_split,train
sisfall_D14_SE14_R01,sisfall_SE14,SisFall,D14,D14,normal_activity,50.0,2.5,1.0888,10.6776,2.8535,0.000154,0.005498,10.4937,2.38,0.0,subject_level_split,train
sisfall_D14_SE14_R02,sisfall_SE14,SisFall,D14,D14,normal_activity,50.0,2.5,1.0239,10.0412,1.1378,3.2e-05,0.001442,10.403,2.34,0.0,subject_level_split,train
sisfall_D14_SE14_R03,sisfall_SE14,SisFall,D14,D14,normal_activity,50.0,2.5,1.0469,10.2671,3.3155,0.000175,0.005267,10.4836,1.22,0.0,subject_level_split,train
sisfall_D14_SE14_R04,sisfall_SE14,SisFall,D14,D14,normal_activity,50.0,2.5,1.0311,10.1117,1.7119,5e-05,0.001203,11.9972,0.44,0.0,subject_level_split,train
sisfall_D14_SE14_R05,sisfall_SE14,SisFall,D14,D14,normal_activity,50.0,2.5,1.0288,10.0891,1.4028,3.2e-05,0.001839,11.867,1.56,0.0,subject_level_split,train
sisfall_D15_SE14_R01,sisfall_SE14,SisFall,D15,D15,normal_activity,50.0,2.5,1.0238,10.0404,2.6252,0.000107,0.000212,10.8952,0.02,0.0,subject_level_split,train
sisfall_D15_SE14_R02,sisfall_SE14,SisFall,D15,D15,normal_activity,50.0,2.5,1.1171,10.9554,2.7831,0.001008,0.138321,11.5587,0.26,0.0,subject_level_split,train
sisfall_D15_SE14_R03,sisfall_SE14,SisFall,D15,D15,normal_activity,50.0,2.5,1.02,10.0024,1.7514,0.000108,0.000301,10.7849,2.46,0.0,subject_level_split,train
sisfall_D15_SE14_R04,sisfall_SE14,SisFall,D15,D15,normal_activity,50.0,2.5,1.0436,10.2344,1.9502,0.000151,0.000819,11.201,2.26,0.0,subject_level_split,train
sisfall_D15_SE14_R05,sisfall_SE14,SisFall,D15,D15,normal_activity,50.0,2.5,1.0317,10.1172,1.7747,0.000115,0.000171,11.5538,2.02,0.0,subject_level_split,train
sisfall_D16_SE14_R01,sisfall_SE14,SisFall,D16,D16,normal_activity,50.0,2.5,1.1382,11.1621,3.3789,0.001134,0.160145,13.0361,0.7,0.0,subject_level_split,train
sisfall_D16_SE14_R02,sisfall_SE14,SisFall,D16,D16,normal_activity,50.0,2.5,1.1356,11.1367,4.1983,0.001259,0.111032,11.8728,0.5,0.0,subject_level_split,train
sisfall_D16_SE14_R03,sisfall_SE14,SisFall,D16,D16,normal_activity,50.0,2.5,1.117,10.9539,4.8096,0.001116,0.102312,12.4422,2.0,0.0,subject_level_split,train
sisfall_D16_SE14_R04,sisfall_SE14,SisFall,D16,D16,normal_activity,50.0,2.5,1.154,11.3165,4.1239,0.001188,0.030793,13.277,0.22,0.0,subject_level_split,train
sisfall_D16_SE14_R05,sisfall_SE14,SisFall,D16,D16,normal_activity,50.0,2.5,1.0856,10.646,2.5441,0.000365,0.016137,12.0839,2.44,0.0,subject_level_split,train
sisfall_D17_SE14_R01,sisfall_SE14,SisFall,D17,D17,normal_activity,50.0,2.5,1.0234,10.0358,2.2253,5.8e-05,5.3e-05,11.6889,2.3,0.0,subject_level_split,train
sisfall_D17_SE14_R02,sisfall_SE14,SisFall,D17,D17,normal_activity,50.0,2.5,0.9991,9.798,1.2299,3.9e-05,9.9e-05,11.479,2.22,0.0,subject_level_split,train
sisfall_D17_SE14_R03,sisfall_SE14,SisFall,D17,D17,normal_activity,50.0,2.5,0.9997,9.804,1.185,5.1e-05,0.001075,11.6334,2.46,0.0,subject_level_split,train
sisfall_D17_SE14_R04,sisfall_SE14,SisFall,D17,D17,normal_activity,50.0,2.5,1.0064,9.8691,1.764,5.3e-05,0.000106,11.6834,1.42,0.0,subject_level_split,train
sisfall_D17_SE14_R05,sisfall_SE14,SisFall,D17,D17,normal_activity,50.0,2.5,0.9986,9.793,3.2096,6.7e-05,0.000102,11.6573,1.36,0.0,subject_level_split,train
sisfall_D01_SE15_R01,sisfall_SE15,SisFall,D01,D01,normal_activity,50.0,2.5,1.3999,13.728,8.7865,0.020279,0.01655,13.3625,0.9,0.0,subject_level_split,train
sisfall_D02_SE15_R01,sisfall_SE15,SisFall,D02,D02,normal_activity,50.0,2.5,1.5879,15.5717,17.8814,0.124916,0.084256,13.6849,0.78,0.0,subject_level_split,train
sisfall_D03_SE15_R01,sisfall_SE15,SisFall,D03,D03,normal_activity,50.0,2.5,2.2376,21.9432,37.6839,0.34272,0.266495,14.3628,0.7,0.0,subject_level_split,train
sisfall_D05_SE15_R01,sisfall_SE15,SisFall,D05,D05,normal_activity,50.0,2.5,1.1537,11.3144,6.1342,0.002618,0.328113,14.0355,1.9,0.0,subject_level_split,train
