sample_id,split,subject_id,dest_image,dest_label,source_dataset,source_path,provenance,pixel_sha256,n_boxes,class_ids
wound_azh_patches_b563f8318b486d27a11e3fa0d5d2f4f0_0,val,azh:b563f8318b486d27a11e3fa0d5d2f4f0,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_b563f8318b486d27a11e3fa0d5d2f4f0_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_b563f8318b486d27a11e3fa0d5d2f4f0_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b563f8318b486d27a11e3fa0d5d2f4f0_0.png,PUBLIC_REAL_PHOTOS,6c349d5ee4e04eecca9ea202ef36ddc6ff7996a691074db6a7bdce9b336ad12a,1,2
wound_azh_patches_b56853a2c67fa5838a8ae06b4b4d92f3_0,train,azh:b56853a2c67fa5838a8ae06b4b4d92f3,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b56853a2c67fa5838a8ae06b4b4d92f3_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b56853a2c67fa5838a8ae06b4b4d92f3_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b56853a2c67fa5838a8ae06b4b4d92f3_0.png,PUBLIC_REAL_PHOTOS,415e533d44d3cb8a8bffc206bb8305211dd00e73405cb8eba877db94a46b3456,1,2
wound_azh_patches_b6035dd8c83f84aa61767f77195358d9_0,train,azh:b6035dd8c83f84aa61767f77195358d9,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b6035dd8c83f84aa61767f77195358d9_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b6035dd8c83f84aa61767f77195358d9_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b6035dd8c83f84aa61767f77195358d9_0.png,PUBLIC_REAL_PHOTOS,b38cc8060cecd09e592f0de903ad895b2fd1aab85c48c9fe6d8e69a7dc33eeb0,1,2
wound_azh_patches_b6b90a55a7ce22b235d48d98e8b9b10b_0,test,azh:b6b90a55a7ce22b235d48d98e8b9b10b,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_b6b90a55a7ce22b235d48d98e8b9b10b_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_b6b90a55a7ce22b235d48d98e8b9b10b_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b6b90a55a7ce22b235d48d98e8b9b10b_0.png,PUBLIC_REAL_PHOTOS,3b66c4aae39642d6b2f20cdf5651dd680c6035698f4397f67ae34bb054d8d66a,1,2
wound_azh_patches_b6b90a55a7ce22b235d48d98e8b9b10b_1,test,azh:b6b90a55a7ce22b235d48d98e8b9b10b,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_b6b90a55a7ce22b235d48d98e8b9b10b_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_b6b90a55a7ce22b235d48d98e8b9b10b_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/b6b90a55a7ce22b235d48d98e8b9b10b_1.png,PUBLIC_REAL_PHOTOS,f170a14ffa941fde3934708c08bcf327b1bce0c77a83c9bfcb0bb4dd02c03517,1,2
wound_azh_patches_b6ecf50bfbf4e36d6d9f0c240adf79b7_0,train,azh:b6ecf50bfbf4e36d6d9f0c240adf79b7,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b6ecf50bfbf4e36d6d9f0c240adf79b7_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b6ecf50bfbf4e36d6d9f0c240adf79b7_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b6ecf50bfbf4e36d6d9f0c240adf79b7_0.png,PUBLIC_REAL_PHOTOS,be4a1a8c04e9817b269a255fdefe33e15fbbd8fad2d3b1de5974b67736a16902,1,2
wound_azh_patches_b6ecf50bfbf4e36d6d9f0c240adf79b7_1,train,azh:b6ecf50bfbf4e36d6d9f0c240adf79b7,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b6ecf50bfbf4e36d6d9f0c240adf79b7_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b6ecf50bfbf4e36d6d9f0c240adf79b7_1.txt,azh_patches,data/datasets/external/azh_patches/train/images/b6ecf50bfbf4e36d6d9f0c240adf79b7_1.png,PUBLIC_REAL_PHOTOS,634201ea7d719ee73910c58ef509b884cf1f950e033c9b912d3f8f42de6f5d4e,1,2
wound_azh_patches_b70594b218df498591241961a84e209b_0,train,azh:b70594b218df498591241961a84e209b,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b70594b218df498591241961a84e209b_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b70594b218df498591241961a84e209b_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b70594b218df498591241961a84e209b_0.png,PUBLIC_REAL_PHOTOS,daa00c4edb820d89895981dd56cf4a5452eca18fb844d14e1baf94d6919f8752,1,2
wound_azh_patches_b72c7981ed24cbb21bf1d6044d3ae39c_0,train,azh:b72c7981ed24cbb21bf1d6044d3ae39c,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b72c7981ed24cbb21bf1d6044d3ae39c_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b72c7981ed24cbb21bf1d6044d3ae39c_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b72c7981ed24cbb21bf1d6044d3ae39c_0.png,PUBLIC_REAL_PHOTOS,e1efbf0a2d0fb6868255f31da687775643a18bc6f5eec842bfa719bd9cf738d3,1,2
wound_azh_patches_b76b12b02c748683d1a29c0a8abfb70b_0,test,azh:b76b12b02c748683d1a29c0a8abfb70b,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_b76b12b02c748683d1a29c0a8abfb70b_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_b76b12b02c748683d1a29c0a8abfb70b_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b76b12b02c748683d1a29c0a8abfb70b_0.png,PUBLIC_REAL_PHOTOS,74f00c49df11a9819891aaaebcced60f689a0e515f3575f21e676bed9768f8e4,1,2
wound_azh_patches_b9c64f3dd429059c444ed58e753f213a_0,train,azh:b9c64f3dd429059c444ed58e753f213a,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b9c64f3dd429059c444ed58e753f213a_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b9c64f3dd429059c444ed58e753f213a_0.txt,azh_patches,data/datasets/external/azh_patches/train/images/b9c64f3dd429059c444ed58e753f213a_0.png,PUBLIC_REAL_PHOTOS,3be997089f678cf2b5fda6641dbafe439607281f9af910ef7d87933453e738c1,1,2
wound_azh_patches_b23232898bafcf304b2138af86be40b9_0,val,azh:b23232898bafcf304b2138af86be40b9,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_b23232898bafcf304b2138af86be40b9_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_b23232898bafcf304b2138af86be40b9_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/b23232898bafcf304b2138af86be40b9_0.png,PUBLIC_REAL_PHOTOS,844614b25901cf70abf3eefbf6ec19d6ae5749f13d407f1e462bb4f4020ceb52,1,2
wound_azh_patches_b586407933e66b112820f28448783627_0,train,azh:b586407933e66b112820f28448783627,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b586407933e66b112820f28448783627_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b586407933e66b112820f28448783627_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/b586407933e66b112820f28448783627_0.png,PUBLIC_REAL_PHOTOS,3fe2cd918186e370da51d6f802b5762891499a615397a1f41f804576e278b476,1,2
wound_azh_patches_b61269467f2dc93f3cc31f933fa7013a_0,val,azh:b61269467f2dc93f3cc31f933fa7013a,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_b61269467f2dc93f3cc31f933fa7013a_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_b61269467f2dc93f3cc31f933fa7013a_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/b61269467f2dc93f3cc31f933fa7013a_0.png,PUBLIC_REAL_PHOTOS,b3ec6435064861657c941e2d67df271851d27e78ae1df09034f80aed2d180e10,1,2
wound_azh_patches_b712446cdd649dcb735673f7322daa69_0,train,azh:b712446cdd649dcb735673f7322daa69,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_b712446cdd649dcb735673f7322daa69_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_b712446cdd649dcb735673f7322daa69_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/b712446cdd649dcb735673f7322daa69_0.png,PUBLIC_REAL_PHOTOS,172a85b396de1fccd5630d123c69abc027c7b9ff3443fcbc1a16d58c7b0dc4ac,1,2
wound_azh_patches_ba00cb9444f74badd3afada2bd3d6642_0,test,azh:ba00cb9444f74badd3afada2bd3d6642,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_ba00cb9444f74badd3afada2bd3d6642_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_ba00cb9444f74badd3afada2bd3d6642_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/ba00cb9444f74badd3afada2bd3d6642_0.png,PUBLIC_REAL_PHOTOS,c7db5d32ccc0334c41f93b889f816a558ac80c0ea086d6c5d77fbe60cae87583,1,2
wound_azh_patches_ba4755da013537410deae3f8386d08ba_0,train,azh:ba4755da013537410deae3f8386d08ba,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_ba4755da013537410deae3f8386d08ba_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_ba4755da013537410deae3f8386d08ba_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/ba4755da013537410deae3f8386d08ba_0.png,PUBLIC_REAL_PHOTOS,d37a11653d00c4414d87aa759ebd686e9ad8699a60b078f6d4452009e008c476,1,2
wound_azh_patches_ba4755da013537410deae3f8386d08ba_1,train,azh:ba4755da013537410deae3f8386d08ba,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_ba4755da013537410deae3f8386d08ba_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_ba4755da013537410deae3f8386d08ba_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/ba4755da013537410deae3f8386d08ba_1.png,PUBLIC_REAL_PHOTOS,ba96a632f1d755933281d97fdfd8ac08153ffcc03d4d1061cab3b80f20c77838,1,2
wound_azh_patches_baba5451a41a555f6ea4355b4c53db59_0,train,azh:baba5451a41a555f6ea4355b4c53db59,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_baba5451a41a555f6ea4355b4c53db59_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_baba5451a41a555f6ea4355b4c53db59_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/baba5451a41a555f6ea4355b4c53db59_0.png,PUBLIC_REAL_PHOTOS,72370cb6de4661b81d9599bcc80e53fb444717d450a0e30344c2bc8580807e0a,1,2
wound_azh_patches_baba5451a41a555f6ea4355b4c53db59_1,train,azh:baba5451a41a555f6ea4355b4c53db59,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_baba5451a41a555f6ea4355b4c53db59_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_baba5451a41a555f6ea4355b4c53db59_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/baba5451a41a555f6ea4355b4c53db59_1.png,PUBLIC_REAL_PHOTOS,d04169dc129efac9a497de56b3c5330019379aeef7af877f74205bc60adc9dcc,1,2
wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_0,train,azh:baf6df704ae535e46fe2f366a58f219c,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/baf6df704ae535e46fe2f366a58f219c_0.png,PUBLIC_REAL_PHOTOS,d75e08cecd86c35b928a5b2b7ff8aeb5c7a30a55292309d7fa27830a52a3011c,1,2
wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_1,train,azh:baf6df704ae535e46fe2f366a58f219c,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/baf6df704ae535e46fe2f366a58f219c_1.png,PUBLIC_REAL_PHOTOS,bcb3c14e8a006a855100702a38c1946940d94ce6204b97f56316e8e540089db1,1,2
wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_2,train,azh:baf6df704ae535e46fe2f366a58f219c,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_2.txt,azh_patches,data/datasets/external/azh_patches/test/images/baf6df704ae535e46fe2f366a58f219c_2.png,PUBLIC_REAL_PHOTOS,321b4398950495c3c9196cf5c941ddf58c9a5ba2eb68ae2d39e2dcf0455dc8af,1,2
wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_3,train,azh:baf6df704ae535e46fe2f366a58f219c,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_baf6df704ae535e46fe2f366a58f219c_3.txt,azh_patches,data/datasets/external/azh_patches/test/images/baf6df704ae535e46fe2f366a58f219c_3.png,PUBLIC_REAL_PHOTOS,89ab5fb39c5f38c5c786c3de72dbf088c953ced35323c42863a9c1d7a7f0852d,1,2
wound_azh_patches_bb267b1abca1c53df371bc15bf592070_0,test,azh:bb267b1abca1c53df371bc15bf592070,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_bb267b1abca1c53df371bc15bf592070_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_bb267b1abca1c53df371bc15bf592070_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bb267b1abca1c53df371bc15bf592070_0.png,PUBLIC_REAL_PHOTOS,4471f143a8cfddca7dea10b99b6c4e2056c2a8d5c6f44f22105b491ebfc3a8bc,1,2
wound_azh_patches_bb59a635e988cbe2323c92ff2bb04e91_0,train,azh:bb59a635e988cbe2323c92ff2bb04e91,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_bb59a635e988cbe2323c92ff2bb04e91_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_bb59a635e988cbe2323c92ff2bb04e91_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bb59a635e988cbe2323c92ff2bb04e91_0.png,PUBLIC_REAL_PHOTOS,904104e5a1907b1fd3296ce5ee42567b5b25d5a2fe1c93a81b5dc5062f6051e6,1,2
wound_azh_patches_bb7f8181ab26743700a45af24d7bc47b_0,train,azh:bb7f8181ab26743700a45af24d7bc47b,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_bb7f8181ab26743700a45af24d7bc47b_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_bb7f8181ab26743700a45af24d7bc47b_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bb7f8181ab26743700a45af24d7bc47b_0.png,PUBLIC_REAL_PHOTOS,a6863e05523e56441b341a84050005dd800cacfb9b456103be85b6588f46dfcb,1,2
wound_azh_patches_bb7f8181ab26743700a45af24d7bc47b_1,train,azh:bb7f8181ab26743700a45af24d7bc47b,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_bb7f8181ab26743700a45af24d7bc47b_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_bb7f8181ab26743700a45af24d7bc47b_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/bb7f8181ab26743700a45af24d7bc47b_1.png,PUBLIC_REAL_PHOTOS,1bfd607f6bfc8e72867929d3617a95ae91aadf6e127d1c50ef7d8f79c05cf3e0,1,2
wound_azh_patches_bbf82a8180020c2a8b38e6f8c7c86d7d_0,test,azh:bbf82a8180020c2a8b38e6f8c7c86d7d,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_bbf82a8180020c2a8b38e6f8c7c86d7d_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_bbf82a8180020c2a8b38e6f8c7c86d7d_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bbf82a8180020c2a8b38e6f8c7c86d7d_0.png,PUBLIC_REAL_PHOTOS,541fd14bf994cb60b02203f9a1e037b43e8d75dfe8e8dbc7a4c3f0fc21ece050,1,2
wound_azh_patches_bbfe627c5a6d2322d419a10720b9219c_0,val,azh:bbfe627c5a6d2322d419a10720b9219c,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_bbfe627c5a6d2322d419a10720b9219c_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_bbfe627c5a6d2322d419a10720b9219c_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bbfe627c5a6d2322d419a10720b9219c_0.png,PUBLIC_REAL_PHOTOS,83f43791ca4cd97612628039e597796a7d11bcd8c0333e81c5f5783c87dd38b0,1,2
wound_azh_patches_bc29987427c1c3995fd2109e730a4336_0,train,azh:bc29987427c1c3995fd2109e730a4336,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_bc29987427c1c3995fd2109e730a4336_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_bc29987427c1c3995fd2109e730a4336_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bc29987427c1c3995fd2109e730a4336_0.png,PUBLIC_REAL_PHOTOS,278e1b6693b5052b8c62cbfda080343e2c5f6157b2399968d6b9821a0edfccfc,1,2
wound_azh_patches_bc6afdb212331d00685eae069e455957_0,train,azh:bc6afdb212331d00685eae069e455957,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_bc6afdb212331d00685eae069e455957_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_bc6afdb212331d00685eae069e455957_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bc6afdb212331d00685eae069e455957_0.png,PUBLIC_REAL_PHOTOS,1314221b276d5624c52635e1b4d976e814592ab9847daf9945bb80b5eb918656,1,2
wound_azh_patches_bdbab63e08219299b187e057d9a7b783_0,train,azh:bdbab63e08219299b187e057d9a7b783,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_bdbab63e08219299b187e057d9a7b783_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_bdbab63e08219299b187e057d9a7b783_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bdbab63e08219299b187e057d9a7b783_0.png,PUBLIC_REAL_PHOTOS,b0438488bfa857b23e663d3abc1d562bde002ddb7d6301ebf59cf1642ba23319,1,2
wound_azh_patches_bddd694789472ca2f679ca9263576c4c_0,train,azh:bddd694789472ca2f679ca9263576c4c,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_bddd694789472ca2f679ca9263576c4c_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_bddd694789472ca2f679ca9263576c4c_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bddd694789472ca2f679ca9263576c4c_0.png,PUBLIC_REAL_PHOTOS,bc762c34c89cc44308f0719a3cbf78eb181d6259580a4f8e202bfe85a4aa2844,1,2
wound_azh_patches_be3e8ff2ee8047c2ae0f47864dadeaae_0,train,azh:be3e8ff2ee8047c2ae0f47864dadeaae,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_be3e8ff2ee8047c2ae0f47864dadeaae_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_be3e8ff2ee8047c2ae0f47864dadeaae_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/be3e8ff2ee8047c2ae0f47864dadeaae_0.png,PUBLIC_REAL_PHOTOS,22b0af855d076ff226e8b815c3e720d90bd661aad2c0eebf6c20269d4821a129,1,2
wound_azh_patches_be4c8e6e241704330a2835daa99f732f_0,train,azh:be4c8e6e241704330a2835daa99f732f,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_be4c8e6e241704330a2835daa99f732f_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_be4c8e6e241704330a2835daa99f732f_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/be4c8e6e241704330a2835daa99f732f_0.png,PUBLIC_REAL_PHOTOS,82fa7f4431d0616ea55a2a6437c479edb38d24bb89d1fee90f9b33c42d020a12,1,2
wound_azh_patches_be4f560ee458e7d3be3f6fa606fbdc65_0,val,azh:be4f560ee458e7d3be3f6fa606fbdc65,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_be4f560ee458e7d3be3f6fa606fbdc65_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_be4f560ee458e7d3be3f6fa606fbdc65_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/be4f560ee458e7d3be3f6fa606fbdc65_0.png,PUBLIC_REAL_PHOTOS,fe21e6502a4d121b9dff9c6bea496691cd9fe1bafa722caf9d1f907d4d38b723,1,2
wound_azh_patches_bff9ae20248b28c7f3d7021c1a3a03aa_0,train,azh:bff9ae20248b28c7f3d7021c1a3a03aa,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_bff9ae20248b28c7f3d7021c1a3a03aa_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_bff9ae20248b28c7f3d7021c1a3a03aa_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bff9ae20248b28c7f3d7021c1a3a03aa_0.png,PUBLIC_REAL_PHOTOS,4835943d3e67ba3bc124d2e876d6b335e6db80b1ee19a251ef3d8ded4bc69c9a,1,2
wound_azh_patches_bffbabdaa62239b903069228afa4de20_0,test,azh:bffbabdaa62239b903069228afa4de20,data/datasets/yolo_wound_boxes_v1/images/test/wound_azh_patches_bffbabdaa62239b903069228afa4de20_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/test/wound_azh_patches_bffbabdaa62239b903069228afa4de20_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/bffbabdaa62239b903069228afa4de20_0.png,PUBLIC_REAL_PHOTOS,9a09504d7602a7fecb8252835da688c43cdfefbadeb6d793514629ad545e32f2,1,2
wound_azh_patches_c004670497036e3dfeb5273bb7a10078_0,val,azh:c004670497036e3dfeb5273bb7a10078,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_c004670497036e3dfeb5273bb7a10078_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_c004670497036e3dfeb5273bb7a10078_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c004670497036e3dfeb5273bb7a10078_0.png,PUBLIC_REAL_PHOTOS,492a06b070a5f517c0443bc56561bb3c1135f2b343069de1b5fe27ad541f2c0b,1,2
wound_azh_patches_c004670497036e3dfeb5273bb7a10078_1,val,azh:c004670497036e3dfeb5273bb7a10078,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_c004670497036e3dfeb5273bb7a10078_1.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_c004670497036e3dfeb5273bb7a10078_1.txt,azh_patches,data/datasets/external/azh_patches/test/images/c004670497036e3dfeb5273bb7a10078_1.png,PUBLIC_REAL_PHOTOS,6039a3726af5e48fade5410eaabe6f9953dcc1fc2867a7444edd3fb6d29d46cb,1,2
wound_azh_patches_c004670497036e3dfeb5273bb7a10078_2,val,azh:c004670497036e3dfeb5273bb7a10078,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_c004670497036e3dfeb5273bb7a10078_2.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_c004670497036e3dfeb5273bb7a10078_2.txt,azh_patches,data/datasets/external/azh_patches/test/images/c004670497036e3dfeb5273bb7a10078_2.png,PUBLIC_REAL_PHOTOS,d3e74761b04e880544cafb5c184b54da5e029258e4125d5acace0d2a3877e7bc,1,2
wound_azh_patches_c004670497036e3dfeb5273bb7a10078_3,val,azh:c004670497036e3dfeb5273bb7a10078,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_c004670497036e3dfeb5273bb7a10078_3.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_c004670497036e3dfeb5273bb7a10078_3.txt,azh_patches,data/datasets/external/azh_patches/test/images/c004670497036e3dfeb5273bb7a10078_3.png,PUBLIC_REAL_PHOTOS,3ad8d957edb5f038427be63b3984f4661e3430f112ae34e954097e7464a773ab,1,2
wound_azh_patches_c0bdf99bc8fb893424093cc880e92d68_0,train,azh:c0bdf99bc8fb893424093cc880e92d68,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_c0bdf99bc8fb893424093cc880e92d68_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_c0bdf99bc8fb893424093cc880e92d68_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c0bdf99bc8fb893424093cc880e92d68_0.png,PUBLIC_REAL_PHOTOS,37586243a35220b36f966913b4d72d2c2dbfc45b6aff1b23c97243cfc60ffeef,1,2
wound_azh_patches_c0d3bfec69153f1cb8556a17fe12faa2_0,val,azh:c0d3bfec69153f1cb8556a17fe12faa2,data/datasets/yolo_wound_boxes_v1/images/val/wound_azh_patches_c0d3bfec69153f1cb8556a17fe12faa2_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/val/wound_azh_patches_c0d3bfec69153f1cb8556a17fe12faa2_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c0d3bfec69153f1cb8556a17fe12faa2_0.png,PUBLIC_REAL_PHOTOS,e05a6674f8c96abb89d242cf7cccbf10aa2ec617ad4ce3a9d9b70ebaf2bd45a9,1,2
wound_azh_patches_c13b32121da4b50bcdca469a79b5e7e0_0,train,azh:c13b32121da4b50bcdca469a79b5e7e0,data/datasets/yolo_wound_boxes_v1/images/train/wound_azh_patches_c13b32121da4b50bcdca469a79b5e7e0_0.jpg,data/datasets/yolo_wound_boxes_v1/labels/train/wound_azh_patches_c13b32121da4b50bcdca469a79b5e7e0_0.txt,azh_patches,data/datasets/external/azh_patches/test/images/c13b32121da4b50bcdca469a79b5e7e0_0.png,PUBLIC_REAL_PHOTOS,93c9423e872a4269a916531824b55ff12aef43d09a0efb319d2521f2da893d34,1,2
